h_id,DateTime,import_energy,export_energy
MAC000625,2013-09-02 00:00:00,0.0,0.0
MAC000625,2013-09-02 01:00:00,0.0,0.0
MAC000625,2013-09-02 02:00:00,0.0,0.0
MAC000625,2013-09-02 03:00:00,0.0,0.0
MAC000625,2013-09-02 04:00:00,0.0,0.0
MAC000625,2013-09-02 05:00:00,0.0,0.0
MAC000625,2013-09-02 06:00:00,0.2890223294681972,0.0
MAC000625,2013-09-02 07:00:00,0.35325935120476615,0.0
MAC000625,2013-09-02 08:00:00,0.1716323627323575,0.0
MAC000625,2013-09-02 09:00:00,0.0,0.0
MAC000625,2013-09-02 10:00:00,0.0,0.0
MAC000625,2013-09-02 11:00:00,0.0,0.0
MAC000625,2013-09-02 12:00:00,0.0,0.0
MAC000625,2013-09-02 13:00:00,0.0,0.0
MAC000625,2013-09-02 14:00:00,0.0,0.0
MAC000625,2013-09-02 15:00:00,0.0,0.6370793975317357
MAC000625,2013-09-02 16:00:00,0.0,0.65204996767256
MAC000625,2013-09-02 17:00:00,0.0,0.2113102365197076
MAC000625,2013-09-02 18:00:00,0.0,0.0
MAC000625,2013-09-02 19:00:00,0.0,0.0
MAC000625,2013-09-02 20:00:00,0.0,0.0
MAC000625,2013-09-02 21:00:00,0.0,0.0
MAC000625,2013-09-02 22:00:00,0.0,0.0
MAC000625,2013-09-02 23:00:00,0.0,0.0
MAC000625,2013-09-03 00:00:00,0.0,0.0
MAC000625,2013-09-03 01:00:00,0.0,0.0
MAC000625,2013-09-03 02:00:00,0.0,0.0
MAC000625,2013-09-03 03:00:00,0.0,0.0
MAC000625,2013-09-03 04:00:00,0.0,0.0
MAC000625,2013-09-03 05:00:00,0.0,0.0
MAC000625,2013-09-03 06:00:00,0.0,0.0
MAC000625,2013-09-03 07:00:00,0.004022587528757837,0.0
MAC000625,2013-09-03 08:00:00,0.10320647607379485,0.0
MAC000625,2013-09-03 09:00:00,0.0754684478674994,0.0
MAC000625,2013-09-03 10:00:00,0.0,0.0
MAC000625,2013-09-03 11:00:00,0.0,0.0
MAC000625,2013-09-03 12:00:00,0.0,0.0
MAC000625,2013-09-03 13:00:00,0.0,0.0
MAC000625,2013-09-03 14:00:00,0.0,0.0
MAC000625,2013-09-03 15:00:00,0.0,0.0
MAC000625,2013-09-03 16:00:00,0.0,0.0
MAC000625,2013-09-03 17:00:00,0.0,0.0
MAC000625,2013-09-03 18:00:00,0.0,0.0
MAC000625,2013-09-03 19:00:00,0.0,0.0
MAC000625,2013-09-03 20:00:00,0.0,0.0
MAC000625,2013-09-03 21:00:00,0.0,0.0
MAC000625,2013-09-03 22:00:00,0.0,0.0
MAC000625,2013-09-03 23:00:00,0.0,0.0
MAC000625,2013-09-04 00:00:00,0.0,0.0
MAC000625,2013-09-04 01:00:00,0.0,0.0
MAC000625,2013-09-04 02:00:00,0.0,0.0
MAC000625,2013-09-04 03:00:00,0.17101093238844392,0.0
MAC000625,2013-09-04 04:00:00,0.282714307308197,0.0
MAC000625,2013-09-04 05:00:00,0.3646388053894043,0.0
MAC000625,2013-09-04 06:00:00,0.42925682746039495,0.0
MAC000625,2013-09-04 07:00:00,0.25851435586081606,0.0
MAC000625,2013-09-04 08:00:00,0.0,0.0
MAC000625,2013-09-04 09:00:00,0.0,0.0
MAC000625,2013-09-04 10:00:00,0.0,0.0
MAC000625,2013-09-04 11:00:00,0.0,0.0
MAC000625,2013-09-04 12:00:00,0.0,0.0
MAC000625,2013-09-04 13:00:00,0.0,0.0
MAC000625,2013-09-04 14:00:00,0.0,1.0560414742391524
MAC000625,2013-09-04 15:00:00,0.0,1.1049397422239515
MAC000625,2013-09-04 16:00:00,0.0,0.6742100525347392
MAC000625,2013-09-04 17:00:00,0.0,0.19519817146725127
MAC000625,2013-09-04 18:00:00,0.0,0.0
MAC000625,2013-09-04 19:00:00,0.0,0.0
MAC000625,2013-09-04 20:00:00,0.0,0.0
MAC000625,2013-09-04 21:00:00,0.0,0.0
MAC000625,2013-09-04 22:00:00,0.0,0.0
MAC000625,2013-09-04 23:00:00,0.0,0.0
MAC000625,2013-09-05 00:00:00,0.0,0.0
MAC000625,2013-09-05 01:00:00,0.0,0.0
MAC000625,2013-09-05 02:00:00,0.0,0.0
MAC000625,2013-09-05 03:00:00,0.0,0.0
MAC000625,2013-09-05 04:00:00,0.0,0.0
MAC000625,2013-09-05 05:00:00,0.0,0.0
MAC000625,2013-09-05 06:00:00,0.0,0.0
MAC000625,2013-09-05 07:00:00,0.0,0.0
MAC000625,2013-09-05 08:00:00,0.0,0.0
MAC000625,2013-09-05 09:00:00,0.0,0.0
MAC000625,2013-09-05 10:00:00,0.0,0.0
MAC000625,2013-09-05 11:00:00,0.0,0.0
MAC000625,2013-09-05 12:00:00,0.0,0.0
MAC000625,2013-09-05 13:00:00,0.0,0.3473006944090551
MAC000625,2013-09-05 14:00:00,0.0,1.2456509334458246
MAC000625,2013-09-05 15:00:00,0.0,0.9300587784152563
MAC000625,2013-09-05 16:00:00,0.0,0.49954020054499315
MAC000625,2013-09-05 17:00:00,0.0,0.0
MAC000625,2013-09-05 18:00:00,0.0,0.0
MAC000625,2013-09-05 19:00:00,0.0,0.0
MAC000625,2013-09-05 20:00:00,0.0,0.0
MAC000625,2013-09-05 21:00:00,0.0,0.0
MAC000625,2013-09-05 22:00:00,0.0,0.0
MAC000625,2013-09-05 23:00:00,0.0,0.0
